infectious-host-yellow	Infectious Host	2	0	3	2	Action	Attack	Generic		When this attacks a hero, if you control a Frailty token, create a Frailty token under their control, then repeat for Inertia and Bloodrot Pox.
infectious-host-blue	Infectious Host	3	0	2	2	Action	Attack	Generic		When this attacks a hero, if you control a Frailty token, create a Frailty token under their control, then repeat for Inertia and Bloodrot Pox.
ion-charged-yellow	Ion Charged	2	0			Instant		NotClassed	Lightning	Until end of turn, Lightning and Elemental attacks get +1{p} while they have go again.
ironhide-gauntlet	Ironhide Gauntlet				0	Equipment	Arms	Generic		When you defend with Ironhide Gauntlet, you may pay {r}. If you do, it gains +2{d} and "When the combat chain closes, destroy Ironhide Gauntlet."
ironhide-helm	Ironhide Helm				0	Equipment	Head	Generic		When you defend with Ironhide Helm, you may pay {r}. If you do, it gains +2{d} and "When the combat chain closes, destroy Ironhide Helm."
ironhide-legs	Ironhide Legs				0	Equipment	Legs	Generic		When you defend with Ironhide Legs, you may pay {r}. If you do, it gains +2{d} and "When the combat chain closes, destroy Ironhide Legs."
ironhide-plate	Ironhide Plate				0	Equipment	Chest	Generic		When you defend with Ironhide Plate, you may pay {r}. If you do, it gains +2{d} and destroy it when the combat chain closes.
ironrot-gauntlet	Ironrot Gauntlet				1	Equipment	Arms	Generic		**Blade Break**
ironrot-helm	Ironrot Helm				1	Equipment	Head	Generic		**Blade Break**
ironrot-legs	Ironrot Legs				1	Equipment	Legs	Generic		**Blade Break**
ironrot-plate	Ironrot Plate				1	Equipment	Chest	Generic		**Blade Break**
jack-be-nimble-red	Jack Be Nimble	1	0	3	3	Action	Attack	Generic		When this attacks, you may banish a Nimblism from your graveyard. If you do, this gets +1{p} and **go again**. When this hits a hero, steal an item they control until the end of this action phase.
jack-be-quick-red	Jack Be Quick	1	0	3	3	Action	Attack	Generic		When this attacks, you may banish a Nimblism from your graveyard. If you do, this gets +1{p} and **go again**. When this hits a hero, {u} an ally they control, then steal it until the end of this action phase.
kick-the-hornets-nest-yellow	Kick the Hornet's Nest	2	3	6	3	Action	Attack	Generic		When an opponent's effect puts this into your graveyard from anywhere, create a Confidence, Might, Toughness, and Vigor token.
knick-knack-bric-a-brac-red	Knick Knack Bric-a-brac	1	3		2	Action	NonAttack	Generic		As an additional cost to play Knick Knack Bric-a-brac, you may destroy any number of Copper, Silver, and/or Gold you control. Search your deck for a card with Amulet, Potion, or Talisman in its name, put it into the arena, then shuffle. For each 4 Copper, 2 Silver, and/or 1 Gold destroyed this way, repeat this process.
laced-lightning	Laced Lightning				0	Equipment	Legs	NotClassed	Lightning	**Instant** - {r}{r}, destroy this: Prevent the next 1 damage that would be dealt to you this turn. If you prevent damage this way, create an Embodiment of Lightning token.
last-ditch-effort-blue	Last Ditch Effort	3	3	4	3	Action	Attack	Generic		When you play Last Ditch Effort, if you have no cards in your deck, it gains +4{p} and **go again**.
lay-low-yellow	Lay Low	2	0		3	DefenseReaction		Generic		If you are **marked**, you can't play this. If the defending hero is **marked**, their next attack this turn gets -1{p}.
lead-the-charge-red	Lead the Charge	1	0		2	Action	NonAttack	Generic		The next time you play an action card with cost 0 or greater this turn, gain 1 action point. **Go again**
lead-the-charge-yellow	Lead the Charge	2	0		2	Action	NonAttack	Generic		The next time you play an action card with cost 1 or greater this turn, gain 1 action point. **Go again**
lead-the-charge-blue	Lead the Charge	3	0		2	Action	NonAttack	Generic		The next time you play an action card with cost 2 or greater this turn, gain 1 action point. **Go again**
leech-memory-red	Leech Memory	1	1		3	Action	NonAttack	Runeblade		The next attack action card you play this turn gets +3{p} and "Whenever this deals damage to a hero, you may put an attack action card from your graveyard on the bottom of your deck." **Go again**
leech-renown-red	Leech Renown	1	1		3	Action	NonAttack	Runeblade		The next attack action card you play this turn gets +3{p} and "Whenever this deals damage to a hero, destroy an aura token they control." **Go again**
leech-vitality-red	Leech Vitality	1	1		3	Action	NonAttack	Runeblade		The next attack action card you play this turn gets +3{p} and "Whenever this deals damage to a hero, gain 1{h}." **Go again**
life-for-a-life-red	Life for a Life	1	1	4	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**. When this hits, gain 1{h}.
life-for-a-life-yellow	Life for a Life	2	1	3	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**. When this hits, gain 1{h}.
life-for-a-life-blue	Life for a Life	3	1	2	2	Action	Attack	Generic		When this is played, if you have less {h} than an opposing hero, it gets **go again**. When this hits, gain 1{h}.
life-of-the-party-red	Life of the Party	1	2	4	2	Action	Attack	Generic		You may discard or destroy a card you control named Crazy Brew rather than pay Life of the Party's {r} cost. If you do, choose all modes, otherwise choose 1 at random; - This gets "When this hits, gain life 2{h}." - This gets +2{p}. - This gets **go again**.
life-of-the-party-yellow	Life of the Party	2	2	3	2	Action	Attack	Generic		You may discard or destroy a card you control named Crazy Brew rather than pay Life of the Party's {r} cost. If you do, choose all modes, otherwise choose 1 at random; - This gets "When this hits, gain life 2{h}." - This gets +2{p}. - This gets **go again**.
life-of-the-party-blue	Life of the Party	3	2	2	2	Action	Attack	Generic		You may discard or destroy a card you control named Crazy Brew rather than pay Life of the Party's {r} cost. If you do, choose all modes, otherwise choose 1 at random; - This gets "When this hits, gain life 2{h}." - This gets +2{p}. - This gets **go again**.
light-fingers	Light Fingers				1	Equipment	Arms	Generic		When this defends, if you are a Thief, **steal** a Gold token the attacking hero controls. **Blade Break**
lightning-flow	Lightning Flow					Token	Aura	NotClassed	Elemental	
lightning-form-red	Lightning Form	1	1	5	2	Action	Attack	NotClassed	Lightning	When this hits, create an Embodiment of Lightning token.
lightning-form-yellow	Lightning Form	2	1	4	2	Action	Attack	NotClassed	Lightning	When this hits, create an Embodiment of Lightning token.
lightning-form-blue	Lightning Form	3	1	3	2	Action	Attack	NotClassed	Lightning	When this hits, create an Embodiment of Lightning token.
lightning-greaves	Lightning Greaves				1	Equipment	Legs	NotClassed	Lightning	**Instant** - {r}, destroy this: Instant cards you play this turn get **go again**. **Arcane Barrier 1** **Battleworn**
lightning-press-red	Lightning Press	1	0			Instant		NotClassed	Lightning	Target attack action card with cost 1 or less gains +3{p}.
lightning-press-yellow	Lightning Press	2	0			Instant		NotClassed	Lightning	Target attack action card with cost 1 or less gains +2{p}.
lightning-press-blue	Lightning Press	3	0			Instant		NotClassed	Lightning	Target attack action card with cost 1 or less gains +1{p}.
lightning-surge-red	Lightning Surge	1	0	4	2	Action	Attack	NotClassed	Lightning	If this was played from arsenal, it gets **go again**.
lightning-surge-yellow	Lightning Surge	2	0	3	2	Action	Attack	NotClassed	Lightning	If this was played from arsenal, it gets **go again**.
lightning-surge-blue	Lightning Surge	3	0	2	2	Action	Attack	NotClassed	Lightning	If this was played from arsenal, it gets **go again**.
livewire-press-red	Livewire Press	1	1			Instant		NotClassed	Lightning	Target Lightning attack action card gets "When this hits a hero, deal 4 damage to them."
look-tuff-red	Look Tuff	1	3	8	3	Action	Attack	Generic		When this attacks, it gets -1{p} unless you pay {r}.
looking-for-a-scrap-red	Looking for a Scrap	1	1	4	2	Action	Attack	Generic		As an additional cost to play Looking for a Scrap, you may banish a card with 1{p} from your graveyard. When you do, this gains +1{p} and **go again**.
looking-for-a-scrap-yellow	Looking for a Scrap	2	1	3	2	Action	Attack	Generic		As an additional cost to play Looking for a Scrap, you may banish a card with 1{p} from your graveyard. When you do, this gains +1{p} and **go again**.
looking-for-a-scrap-blue	Looking for a Scrap	3	1	2	2	Action	Attack	Generic		As an additional cost to play Looking for a Scrap, you may banish a card with 1{p} from your graveyard. When you do, this gains +1{p} and **go again**.
looming-doom-blue	Looming Doom	3	3		3	Action	Aura|NonAttack	Runeblade		When Looming Doom enters the arena, destroy all Runechants you control and put that many doom counters on Looming Doom. At the beginning of your end phase, remove a doom counter from Looming Doom. If you do, deal 2 arcane damage to any target. Otherwise, destroy Looming Doom.
lord-sutcliffe	Lord Sutcliffe				3	Mentor		Runeblade		While Sutcliffe is face down in arsenal, at the start of your turn, you may turn him face up. While Sutcliffe is face up in arsenal, whenever you play a 'non-attack' action card, deal 1 arcane damage to each hero and put a lesson counter on Sutcliffe for each damage dealt this way. Then if there are 3 or more lesson counters on him, banish him, search your deck for a **specialization** card, put it face up into arsenal, and shuffle.
lunging-press-blue	Lunging Press	3	0		2	AttackReaction		Generic		Target attack action card gains +1{p}.
machinations-of-dominion-blue	Machinations of Dominion	3	0		3	Action	NonAttack	Runeblade		The next Runeblade attack action card you play this turn gets **overpower** and "If you've played or created an aura this turn, this gets **go again**." **Go again**
mage-master-boots	Mage Master Boots				0	Equipment	Legs	Generic		**Action** - {r}, destroy this: The next non-attack action card you play this turn gets **go again**. **Go again**
malefic-incantation-red	Malefic Incantation	1	0		2	Action	Aura|NonAttack	Runeblade		**Go again** This enters the arena with 3 verse counters. When it has none, destroy it. Once per turn, when you play an attack action card, remove a verse counter from this. If you do, create a Runechant token.
malefic-incantation-yellow	Malefic Incantation	2	0		2	Action	Aura|NonAttack	Runeblade		**Go again** This enters the arena with 2 verse counters. When it has none, destroy it. Once per turn, when you play an attack action card, remove a verse counter from this. If you do, create a Runechant token.
malefic-incantation-blue	Malefic Incantation	3	0		2	Action	Aura|NonAttack	Runeblade		**Go again** This enters the arena with a verse counter. When it has none, destroy it. Once per turn, when you play an attack action card, remove a verse counter from this. If you do, create a Runechant token.
mark-of-lightning	Mark of Lightning				0	Equipment	Arms	NotClassed	Lightning	Whenever a Lightning or Elemental attack you control is defended by a card from hand, you may destroy Mark of Lightning. If you do, the attack deals 1 damage to the defending hero.
marked	Marked					Token		Generic		You are **marked** until an opponent hits you
mauvrion-skies-red	Mauvrion Skies	1	0		2	Action	NonAttack	Runeblade		The next runeblade attack action card you play this turn gains **go again** and "If this hits, create 3 Runechant tokens." **Go again**
mauvrion-skies-yellow	Mauvrion Skies	2	0		2	Action	NonAttack	Runeblade		The next runeblade attack action card you play this turn gains **go again** and "If this hits, create 2 Runechant tokens." **Go again**
mauvrion-skies-blue	Mauvrion Skies	3	0		2	Action	NonAttack	Runeblade		The next Runeblade attack action card you play this turn gets **go again** and "When this hits, create a Runechant token." **Go again**
meat-and-greet-red	Meat and Greet	1	1	4	3	Action	Attack	Runeblade		When this hits, create a Runechant token. If you've dealt arcane damage to an opposing hero this turn, this gets **go again**.
meat-and-greet-yellow	Meat and Greet	2	1	3	3	Action	Attack	Runeblade		When this hits, create a Runechant token. If you've dealt arcane damage to an opposing hero this turn, this gets **go again**.
meat-and-greet-blue	Meat and Greet	3	1	2	3	Action	Attack	Runeblade		When this hits, create a Runechant token. If you've dealt arcane damage to an opposing hero this turn, this gets **go again**.
memorial-ground-red	Memorial Ground	1	0			Instant		Generic		Put target attack action card with cost 2 or less from your graveyard on top of your deck.
memorial-ground-yellow	Memorial Ground	2	0			Instant		Generic		Put target attack action card with cost 1 or less from your graveyard on top of your deck.
memorial-ground-blue	Memorial Ground	3	0			Instant		Generic		Put target attack action card with cost 0 from your graveyard on top of your deck.
